,ACES_1,ACES_2,BPOF_1,BPOF_2,BP_1,BP_2,COURT,DF_1,DF_2,FSOF_1,FSOF_2,FS_1,FS_2,ID1,ID2,RESULT_G,RPWOF_1,RPWOF_2,RPW_1,RPW_2,TPW_1,TPW_2,W1SOF_1,W1SOF_2,W1S_1,W1S_2,WIS_1,WIS_2
6769,25.43645350200372,14.13136305666874,7.913563311734492,7.348308789467742,2.2610180890669977,1.1305090445334989,Grass,7.348308789467742,4.522036178133996,97.78903235214766,103.44157757481516,62.17799744934244,67.26528814974317,685,4146,39,103.44157757481516,97.78903235214766,33.350016813738215,26.566962546537226,104.57208661934864,96.65852330761416,62.17799744934244,67.26528814974317,54.26443413760796,52.568670570807704,16.957635668002485,17.52289019026923
6770,4.4089852736806465,5.0388403127778805,5.668695351875115,3.7791302345834112,3.1492751954861746,1.25971007819447,Grass,5.0388403127778805,3.1492751954861746,89.43941555180739,86.91999539541845,58.57651863604286,47.868982971389855,8806,1266,35,86.91999539541845,89.43941555180739,32.12260699395899,28.97333179847281,92.58869074729357,83.77072019993227,58.57651863604286,47.868982971389855,43.45999769770923,34.64202715034793,17.00608605562535,20.15536125111152
6771,1.3360561435395897,5.344224574158359,16.700701794244868,5.344224574158359,5.344224574158359,2.67211228707918,Grass,2.0040842153093843,3.3401403588489735,70.81097560759824,78.15928439706599,47.42999309565543,38.745628162648096,1837,9584,33,78.15928439706599,70.81097560759824,38.07760009087831,24.717038655482405,84.17153704299416,64.79872296167011,47.42999309565543,38.745628162648096,34.73745973202933,25.3850667272522,11.35647722008651,14.696617578935484
6772,5.958088207676549,1.1916176415353097,5.958088207676549,6.553897028444204,2.3832352830706194,0.5958088207676548,Grass,1.1916176415353097,3.5748529246059286,69.11382320904795,70.90124967135094,49.45213212371535,45.877279199109424,11178,10828,37,70.90124967135094,69.11382320904795,26.81139693454447,19.06588226456495,76.85933787902745,63.155735001371404,49.45213212371535,45.877279199109424,36.9401468875946,30.98205867991805,13.107794056888409,13.107794056888409
6773,19.525506212014285,0.0,4.4089852736806465,1.25971007819447,2.51942015638894,1.25971007819447,Grass,3.1492751954861746,2.51942015638894,58.57651863604286,76.8423147698627,34.64202715034793,48.498838010487106,6101,854,35,76.8423147698627,58.57651863604286,32.752462033056226,13.856810860139172,77.47216980895992,57.94666359694562,34.64202715034793,48.498838010487106,31.49275195486176,32.752462033056226,13.226955821041935,11.33739070375023
6774,5.087290700400746,5.935172483800869,5.935172483800869,3.3915271336004973,3.3915271336004973,0.8478817834001242,Grass,5.087290700400746,4.239408917000621,83.09241477321217,76.30936050601117,44.08985273680645,42.39408917000621,12043,14727,26,76.30936050601117,83.09241477321217,30.52374420240447,25.43645350200372,88.1797054736129,71.22206980561043,44.08985273680645,42.39408917000621,34.76315311940509,30.52374420240447,22.892808151803354,15.261872101202234
6775,6.5665738118647905,8.911778744673644,4.2213688790559365,1.8761639462470832,0.9380819731235416,0.4690409865617708,Grass,0.9380819731235416,3.283286905932396,60.506287266468426,62.38245121271552,38.46136089806521,35.647114978694574,12083,20193,47,62.38245121271552,60.506287266468426,18.29259847590906,16.416434529661974,62.38245121271552,60.506287266468426,38.46136089806521,35.647114978694574,31.425746099638644,28.61150018026802,12.664106637167814,15.478352556538436
6776,2.9393235157870965,5.878647031574193,6.6134779105209685,2.2044926368403233,3.674154394733871,0.7348308789467742,Grass,1.4696617578935485,2.2044926368403233,62.46062471047582,76.42241141046453,40.41569834207258,49.96849976838065,677,6627,30,76.42241141046453,62.46062471047582,33.067389552604844,16.901110215775812,78.62690404730483,60.25613207363549,40.41569834207258,49.96849976838065,32.332558673658056,33.067389552604844,13.226955821041935,10.28763230525484
6777,12.597100781944699,4.199033593981567,7.348308789467742,3.1492751954861746,2.0995167969907835,0.0,Grass,1.0497583984953918,3.1492751954861746,68.23429590220047,80.83139668414516,47.23912793229263,44.08985273680645,22433,1075,21,80.83139668414516,68.23429590220047,31.49275195486176,18.895651172917045,80.83139668414516,68.23429590220047,47.23912793229263,44.08985273680645,38.84106074432949,30.442993556366357,10.497583984953918,18.895651172917045
6778,1.52033974954505,3.0406794990901003,9.882208372042827,3.0406794990901003,4.5610192486351515,1.52033974954505,Grass,3.0406794990901003,3.8008493738626257,61.57375985657453,75.25681760247998,36.48815398908121,43.32968286203393,59384,62760,29,75.25681760247998,61.57375985657453,34.967814239536146,17.483907119768073,79.05766697634262,57.77291048271191,36.48815398908121,43.32968286203393,28.886455241355954,26.60594561703838,15.203397495450506,13.683057745905455
6779,3.0257742074278933,5.187041498447818,3.0257742074278933,5.187041498447818,1.7290138328159397,1.7290138328159397,Grass,2.593520749223909,3.458027665631879,68.29604639622961,60.0832306903539,38.47055778015466,34.58027665631879,15486,54179,51,60.0832306903539,68.29604639622961,19.01915216097533,23.773940201219162,63.54125835598578,64.83801873059774,38.47055778015466,34.58027665631879,28.096474783259016,26.36746095044307,16.425631411751425,14.696617578935484
6780,1.5746375977430875,0.7873187988715438,8.660506787586982,3.1492751954861746,4.723912793229263,1.5746375977430875,Grass,3.1492751954861746,3.1492751954861746,66.92209790408123,85.81774907699828,45.66449033454955,48.02644673116417,38226,30767,28,85.81774907699828,66.92209790408123,40.153258742448735,20.47028877066014,86.6050678758698,66.13477910520969,45.66449033454955,48.02644673116417,34.64202715034793,25.98152036276095,11.809781983073158,19.6829699717886
6781,3.975314591023533,2.891137884380752,3.975314591023533,2.891137884380752,0.7227844710951878,0.0,Grass,2.891137884380752,2.891137884380752,70.47148593178082,69.74870146068561,45.17402944344924,43.36706826571127,59017,39166,61,69.74870146068561,70.47148593178082,22.044926368403225,20.59935742621285,71.91705487397118,68.30313251849526,45.17402944344924,43.36706826571127,34.69365461256901,31.802516728188266,15.178473892998946,15.901258364094133
6782,4.4089852736806465,1.7635941094722585,5.290782328416776,1.7635941094722585,5.290782328416776,0.8817970547361291,Grass,2.6453911642083874,2.6453911642083874,55.55321444837614,56.43501150311226,37.03547629891742,29.981099861028394,48240,39067,25,56.43501150311226,55.55321444837614,27.335708696820003,11.463361711569679,71.42556143362647,40.56266451786194,37.03547629891742,29.981099861028394,30.86289691576452,19.399535204194837,13.226955821041935,9.699767602097419
6783,5.652545222667494,5.087290700400746,0.5652545222667494,2.826272611333747,0.0,0.0,Grass,1.6957635668002484,2.826272611333747,70.65681528334369,61.61274292707569,43.52459821453971,45.78561630360671,37274,34447,39,61.61274292707569,70.65681528334369,15.261872101202234,18.65339923480273,67.26528814974317,65.00427006067618,43.52459821453971,45.78561630360671,35.611034902805216,37.87205299187221,16.392381145735733,8.478817834001243
6784,6.0813589981802005,5.321189123407676,4.5610192486351515,0.0,2.2805096243175758,0.0,Grass,2.2805096243175758,0.7601698747725251,51.69155148453171,55.492400858394326,32.68730461521858,42.569512987261405,43019,62763,29,55.492400858394326,51.69155148453171,19.004246869313125,6.0813589981802005,64.61443935566463,42.569512987261405,32.68730461521858,42.569512987261405,28.886455241355954,28.886455241355954,16.72373724499555,7.6016987477252504
6785,3.458027665631879,6.916055331263758,4.3225345820398475,2.593520749223909,0.8645069164079697,0.8645069164079697,Grass,1.7290138328159397,2.1612672910199238,57.921963399333976,64.83801873059774,37.60605086374668,43.225345820398495,23235,61104,51,64.83801873059774,57.921963399333976,21.612672910199247,15.561124495343456,63.973511814189756,58.78647031574194,37.60605086374668,43.225345820398495,31.122248990686913,32.41900936529887,11.238589913303606,10.806336455099624
6786,6.823429590220049,3.674154394733871,6.823429590220049,1.0497583984953918,2.6243959962384795,1.0497583984953918,Grass,1.0497583984953918,2.6243959962384795,56.16207431950346,70.33381269919126,32.01763115410945,47.764007131540325,59034,62764,42,70.33381269919126,56.16207431950346,27.293718360880195,13.646859180440098,69.80893349994355,56.68695351875115,32.01763115410945,47.764007131540325,27.293718360880195,31.49275195486176,15.221496778183178,11.547342383449312
6787,2.7556157960504035,4.1334236940756055,1.3778078980252018,1.3778078980252018,0.6889039490126009,0.0,Grass,3.4445197450630043,3.4445197450630043,71.64601069731049,72.33491464632309,44.778756685819054,50.978892226932466,21097,29311,32,72.33491464632309,71.64601069731049,22.044926368403225,15.84479082728982,77.84614623842391,66.13477910520969,44.778756685819054,50.978892226932466,37.200813246680454,38.57862114470565,18.600406623340227,11.711367133214214
6788,4.082393771926522,4.082393771926522,10.614223807008962,2.449436263155914,4.082393771926522,0.8164787543853047,Grass,3.265915017541219,7.348308789467742,58.78647031574194,67.76773661398029,42.45689522803585,46.539288999962366,48064,62765,27,67.76773661398029,58.78647031574194,30.20971391225628,11.430702561394265,77.56548166660396,48.98872526311828,42.45689522803585,46.539288999962366,35.925065192953404,31.026192666641577,11.430702561394265,6.531830035082438
