Unnamed: 0,ACES_1,ACES_2,BPOF_1,BPOF_2,BP_1,BP_2,COURT,DF_1,DF_2,FSOF_1,FSOF_2,FS_1,FS_2,ID1,ID2,RESULT_G,RPWOF_1,RPWOF_2,RPW_1,RPW_2,TPW_1,TPW_2,W1SOF_1,W1SOF_2,W1S_1,W1S_2,WIS_1,WIS_2,eloWinner,eloLoser
2242,4.133479150719031,0.0,11.022611068584084,4.133479150719031,6.889131917865052,1.3778263835730105,Grass,5.511305534292042,6.889131917865052,63.38001364435849,71.64697194579655,35.82348597289828,33.06783320575225,801,14512,16,71.64697194579655,63.38001364435849,37.201312356471284,17.911742986449138,82.66958301438062,52.3574025757744,35.82348597289828,33.06783320575225,28.934354055033218,16.533916602876126,16.533916602876126,17.911742986449138,1507.624956888563,1461.5457284765318
2243,0.8164897087840062,0.8164897087840062,5.715427961488043,6.5319176702720485,3.2659588351360247,2.4494691263520183,Grass,7.348407379056058,6.5319176702720485,75.11705320812857,62.053217867584465,40.82448543920031,35.925547186496274,3165,13429,27,62.053217867584465,75.11705320812857,25.3111809723042,29.39362951622423,71.03460466420854,66.1356664115045,40.82448543920031,35.925547186496274,29.39362951622423,25.3111809723042,16.329794175680124,11.430855922976086,1538.6051903408659,1481.1993207277242
2244,4.898938252704037,4.898938252704037,6.5319176702720485,3.2659588351360247,3.2659588351360247,1.6329794175680123,Grass,2.4494691263520183,3.2659588351360247,60.42023845001646,62.86970757636846,40.00799573041631,35.925547186496274,6277,179,27,62.86970757636846,60.42023845001646,26.1276706810882,15.513304466896114,71.03460466420854,52.2553413621764,40.00799573041631,35.925547186496274,32.65958835136025,22.045222137168167,12.247345631760096,14.696814758112113,1572.7855634250457,1472.1123879249335
2245,8.398179861778349,3.1493174481668813,6.298634896333763,4.199089930889175,3.1493174481668813,1.0497724827222936,Grass,2.0995449654445872,1.0497724827222936,62.98634896333762,77.68316372144973,38.841581860724865,52.48862413611468,775,8150,21,77.68316372144973,62.98634896333762,32.542946964391106,15.746587240834405,79.78270868689431,60.886803997893026,38.841581860724865,52.48862413611468,30.44340199894652,36.74203689528028,16.796359723556698,8.398179861778349,1494.9228408729948,1464.2575816056353
2246,5.801374246623203,2.320549698649281,8.121923945272481,2.320549698649281,2.320549698649281,0.0,Grass,2.320549698649281,3.480824547973921,68.45621611015378,71.9370406581277,49.89181852095953,44.090444274336335,9840,863,19,71.9370406581277,68.45621611015378,29.006871233116012,18.564397589194247,78.89868975407555,61.49456701420594,49.89181852095953,44.090444274336335,39.449344877037774,27.846596383791372,10.442473643921764,15.083573041220324,1558.2091621447003,1475.5573204868665
2247,11.602748493246406,2.320549698649281,10.442473643921764,3.480824547973921,2.320549698649281,0.0,Grass,3.480824547973921,4.641099397298562,80.0589646034002,66.1356664115045,49.89181852095953,46.41099397298562,1053,714,19,66.1356664115045,80.0589646034002,25.526046685142088,24.36577183581745,81.2192394527248,64.97539156217985,49.89181852095953,46.41099397298562,34.80824547973921,30.16714608244065,20.884947287843527,10.442473643921764,1503.3613082415204,1515.0154390954417
2248,8.083248116961661,8.083248116961661,6.613566641150451,1.4696814758112111,1.4696814758112111,0.7348407379056056,Grass,0.7348407379056056,4.409044427433634,65.4008256735989,79.36279969380541,43.35560353643073,55.847896080826025,10116,17675,30,79.36279969380541,65.4008256735989,27.18910730250741,19.105859185545746,73.48407379056056,71.27955157684374,43.35560353643073,55.847896080826025,34.537514681563465,39.68139984690271,11.757451806489687,12.492292544395294,1506.9069310340792,1465.4602787900449
2249,4.008222206757849,12.024666620273544,5.010277758447312,7.014388861826235,1.0020555516894625,0.0,Grass,0.0,3.006166655068386,70.14388861826235,72.14799972164128,50.10277758447312,46.09455537771525,4178,7805,22,72.14799972164128,70.14388861826235,24.04933324054709,14.02877772365247,80.16444413515697,62.12744420474666,50.10277758447312,46.09455537771525,41.08427761926794,31.06372210237333,15.030833275341935,17.034944378720855,1456.2585065452336,1460.4743498304429
2250,4.409044427433634,5.511305534292042,4.409044427433634,0.0,2.204522213716817,0.0,Grass,1.1022611068584085,3.3067833205752253,54.01079423606201,65.0334053046461,36.374616526327465,50.70401091548678,684,6831,20,65.0334053046461,54.01079423606201,22.045222137168167,9.920349961725677,66.1356664115045,52.908533129203605,36.374616526327465,50.70401091548678,28.65878877831862,35.27235541946907,15.431655496017717,7.715827748008858,1563.2532359088732,1441.7003696016277
2251,10.287770330678477,2.9393629516224222,8.818088854867268,5.8787259032448445,5.8787259032448445,0.0,Grass,1.4696814758112111,13.227133282300901,83.77184412123903,76.42343674218299,54.37821460501482,45.56012575014754,6228,7886,15,76.42343674218299,83.77184412123903,41.15108132271392,27.923948040413013,96.99897740353994,63.19630345988208,54.37821460501482,45.56012575014754,39.68139984690271,27.923948040413013,16.166496233923322,7.348407379056058,1566.5826159727026,1487.877686251485
2252,14.02877772365247,9.01849996520516,2.0041111033789245,4.008222206757849,1.0020555516894625,0.0,Grass,0.0,3.006166655068386,64.13155530812558,58.119221997988795,42.08633317095741,37.0760554125101,1640,6225,22,58.119221997988795,64.13155530812558,15.030833275341935,13.026722171963007,66.1356664115045,56.11511089460988,42.08633317095741,37.0760554125101,37.0760554125101,32.06577765406279,14.02877772365247,11.022611068584084,1531.0470077599953,1496.6703393628316
2253,3.3067833205752253,3.3067833205752253,14.32939438915931,4.409044427433634,4.409044427433634,2.204522213716817,Grass,5.511305534292042,7.715827748008858,69.44244973207971,87.07862744181429,31.965572098893837,46.29496648805316,12,13288,20,87.07862744181429,69.44244973207971,45.19270538119474,24.249744350884985,90.38541076238948,66.1356664115045,31.965572098893837,46.29496648805316,24.249744350884985,24.249744350884985,20.94296103030976,17.636177709734536,1652.0681934949228,1444.1764197502346
2254,0.9380945590284326,8.911898310770109,1.4071418385426488,4.2214255156279465,0.9380945590284326,0.9380945590284326,Grass,2.3452363975710817,1.4071418385426488,66.1356664115045,52.064248026078026,34.70949868405201,35.647593243080436,6818,6047,47,52.064248026078026,66.1356664115045,14.07141838542649,22.983316696196603,57.22376810073439,60.97614633684813,34.70949868405201,35.647593243080436,25.328553093767685,29.549978609395627,17.823796621540218,8.442851031255893,1507.4696260032883,1470.1593517664871
2255,15.431655496017717,4.409044427433634,11.022611068584084,3.3067833205752253,3.3067833205752253,0.0,Grass,3.3067833205752253,4.409044427433634,60.62436087721246,77.1582774800886,44.090444274336335,56.215316449778825,5129,8313,20,77.1582774800886,60.62436087721246,31.965572098893837,15.431655496017717,77.1582774800886,60.62436087721246,44.090444274336335,56.215316449778825,37.47687763318589,37.47687763318589,7.715827748008858,7.715827748008858,1638.5888723071214,1554.8180864907881
