Unnamed: 0,ACES_1,ACES_2,BPOF_1,BPOF_2,BP_1,BP_2,DF_1,DF_2,FSOF_1,FSOF_2,FS_1,FS_2,ID1,ID2,RESULT_G,RPWOF_1,RPWOF_2,RPW_1,RPW_2,TPW_1,TPW_2,W1SOF_1,W1SOF_2,W1S_1,W1S_2,WIS_1,WIS_2,eloLoser,eloWinner,win
477,6.005136966705322,4.571746349334717,3.0937728881835938,11.348540306091307,1.8772829771041868,3.3389317989349365,0.6113758683204651,2.2858731746673584,66.10176849365234,62.92864990234375,43.68626022338867,46.36503982543945,791,6627,22,57.15669631958008,81.51156616210938,18.380229949951172,34.09431838989258,63.28924560546875,78.35836791992188,43.68626022338867,46.36503982543945,33.03720092773437,34.838455200195305,11.871810913085938,9.425592422485352,1592.1072636243805,1600.4286108389724,1
478,5.022984981536865,3.9253909587860094,3.235825538635254,5.0969133377075195,2.1481592655181885,3.023321866989136,1.9752235412597656,0.34330353140830994,68.44256591796875,62.48717880249024,38.80049133300781,43.23852157592773,661,558,39,60.306640625,71.83267211914062,20.033395767211914,29.4512996673584,61.97091674804688,69.33697509765625,38.80049133300781,43.23852157592773,26.78658103942871,28.68452262878418,15.1509428024292,11.201153755187988,1495.1867802763195,1466.4635704010373,1
479,2.702631950378418,6.966347217559815,11.065631866455078,7.294912815093994,4.433094024658203,1.6981502771377563,1.7304619550704956,0.23117536306381226,68.17665863037111,73.44351959228516,47.89370346069336,45.80331420898438,427,3985,17,77.00801849365234,66.94309234619139,33.97638320922852,23.011667251586914,75.50444793701172,68.9202880859375,47.89370346069336,45.80331420898438,32.10626220703125,30.893163681030273,9.421805381774902,15.015458106994627,1754.4682098730011,1717.2629696918748,1
480,4.648155689239502,4.633963108062744,6.604763507843018,6.3248372077941895,1.7489157915115356,1.86017644405365,2.753586530685425,0.7366607785224915,65.94205474853516,70.37545776367188,48.10245132446289,44.05781173706055,650,4084,41,65.96442413330078,65.044677734375,23.49616050720215,22.707895278930664,66.63383483886719,65.45759582519531,48.10245132446289,44.05781173706055,33.741775512695305,29.48592567443848,9.395904541015623,13.263772010803224,1460.560211290314,1659.568673845737,1
481,6.956794261932372,9.586071968078613,5.371138095855713,5.71827507019043,2.0943255424499507,2.051941633224488,2.5601871013641357,2.958070039749145,70.62248992919922,74.5718765258789,41.82588195800781,45.68325424194336,4009,6081,22,67.16779327392578,70.65011596679688,23.112512588500977,22.83262825012207,68.62091827392578,71.60526275634766,41.82588195800781,45.68325424194336,32.985260009765625,34.672107696533196,12.523144721984865,14.100523948669435,1439.9793657789085,1644.7099784415088,1
482,4.274940490722656,1.993730545043945,7.016916751861572,7.0061936378479,2.181488275527954,3.764161109924317,2.0900115966796875,1.562355399131775,68.26143646240234,67.81937408447266,43.64890670776367,45.73235702514648,8806,47,28,65.44309997558594,64.28389739990234,23.305837631225586,26.97723388671875,69.18783569335939,70.78825378417969,43.64890670776367,45.73235702514648,29.32416534423828,30.997079849243164,16.557828903198242,12.81393814086914,1676.6457147612796,1688.1770351714124,1
483,4.041097640991212,1.6913360357284546,6.324717044830322,6.570301055908202,1.7909454107284546,2.021497964859009,1.5880174636840818,0.3286015093326569,66.54151916503906,67.94790649414061,36.79299545288086,39.99911880493164,728,9043,22,70.97218322753906,69.37802886962889,26.152284622192386,24.10362243652344,72.22128295898438,66.67837524414061,36.79299545288086,39.99911880493164,25.78871917724609,26.278409957885746,20.28027534484864,16.296342849731445,1492.4365893501536,1677.5585479219546,1
484,1.1135019063949585,7.0938477516174325,6.3916449546813965,6.94166374206543,2.4365811347961426,2.761179685592652,3.091033935546875,1.4039206504821775,63.53872680664063,66.87213134765625,41.01930618286133,42.30105590820313,72,935,38,73.39978790283203,67.68502044677734,27.831632614135746,24.90568542480469,72.05768585205078,67.81240081787111,41.01930618286133,42.30105590820313,30.95226860046387,32.107986450195305,13.273785591125488,10.798727989196776,1431.7950815910642,1655.923665745656,1
485,10.37735652923584,1.3255075216293335,6.856975078582764,12.02821445465088,3.4873008728027344,4.3927083015441895,2.0610811710357666,1.87399423122406,75.32445526123047,93.13662719726562,50.96925735473633,57.97346115112305,4964,918,23,74.55115509033203,106.998046875,31.43822479248047,43.62150573730469,81.10911560058594,101.87884521484376,50.96925735473633,57.97346115112305,37.23688888549805,40.72025680541992,12.434000968933105,17.537084579467773,1486.4306070779255,1600.2852304918688,1
486,5.1083950996398935,1.1623663902282717,3.5919349193573,2.3571240901947017,2.251472949981689,0.6255961060523987,1.105708122253418,1.5477946996688845,66.34241485595703,61.99058151245117,43.48118591308594,40.6417236328125,791,72,30,57.60025024414063,65.33477783203125,20.208309173583984,18.741857528686523,68.09744262695311,60.3358039855957,43.48118591308594,40.6417236328125,33.67886734008789,28.9388484954834,14.210261344909668,12.655104637145994,1618.8554111386554,1637.4968654459728,1
487,3.5893132686614986,2.461355447769165,8.612462043762207,11.604351997375488,4.369179248809815,4.532026290893555,2.637471437454224,2.9317636489868164,73.23800659179688,69.32762145996094,44.2463264465332,47.28707504272461,8806,427,17,66.43817901611328,80.01779174804688,30.568389892578125,35.76322555541992,78.66243743896484,76.40851593017578,44.2463264465332,47.28707504272461,30.090147018432607,30.374778747558594,18.003902435302734,10.270514488220217,1682.590296906279,1722.8497079570084,1
488,4.094476699829103,7.405754566192628,7.399168491363525,6.966958999633789,2.819373369216919,2.768986940383911,1.6077359914779663,6.248690128326416,66.89176177978516,68.98847198486328,37.385108947753906,41.50419616699219,728,11953,22,73.65774536132812,64.79328155517578,31.17222595214844,23.525060653686523,77.90169525146484,67.68106842041016,37.385108947753906,41.50419616699219,27.16857719421387,31.2122802734375,19.56089210510254,12.94372844696045,1502.2882830904025,1696.0229872411826,1
489,3.8053009510040283,2.80561637878418,7.572290897369385,6.16953706741333,4.376048564910889,1.771405577659607,1.471453309059143,2.353407144546509,66.67360687255861,59.20973205566406,44.20306015014648,37.71661758422852,516,650,17,63.08098983764648,69.15383911132811,27.65897560119629,25.503570556640625,72.57901000976562,63.97525024414063,44.20306015014648,37.71661758422852,31.72697448730469,25.861351013183594,13.193058967590332,12.61032485961914,1611.8334862612955,1520.2680315577607,1
490,6.985364437103272,1.9947808980941768,6.008693218231201,9.944378852844238,2.538886070251465,3.6304023265838623,2.0353000164031982,0.5882127285003662,67.15446472167969,102.18240356445312,41.66606140136719,75.96956634521484,609,5961,29,67.78396606445311,99.3138198852539,25.98811340332031,38.51060485839844,71.4119873046875,106.08645629882812,41.66606140136719,75.96956634521484,32.59189224243164,52.78059005737305,12.831974029541016,14.795258522033693,1543.5943853543415,1712.2206787357004,1
491,5.651261806488037,1.6599183082580566,9.754006385803224,11.990757942199707,4.979866027832031,2.5629570484161377,1.5379219055175781,2.8784091472625732,68.78961944580078,79.54877471923828,39.83414840698242,55.89865112304688,78,638,18,69.99628448486328,89.591796875,34.413013458251946,35.43927383422852,79.23761749267578,83.31411743164062,39.83414840698242,55.89865112304688,30.685155868530273,36.25879287719727,14.139451026916506,11.616047859191895,1531.3341006020728,1695.0225384884454,1
492,6.2713680267333975,6.2576775550842285,11.23298168182373,2.588794469833374,5.050661563873291,1.0884928703308103,2.7940905094146733,1.2764538526535034,66.57473754882811,70.75439453125,38.94266128540039,44.83883666992188,4009,661,13,69.84693908691406,57.96751022338867,32.39065933227539,16.65720558166504,79.15988159179688,56.58176803588867,38.94266128540039,44.83883666992188,33.79620742797852,28.150888442993164,12.973017692565918,11.773670196533205,1449.5773651012028,1661.5961837413433,1
493,6.560577392578125,4.94868278503418,4.9121222496032715,6.356775760650635,2.487865924835205,3.3466060161590576,1.6484555006027222,4.211256504058838,71.95514678955078,70.5821762084961,43.13608169555664,39.3387451171875,609,78,22,68.212890625,73.14329528808594,27.278343200683594,31.48950958251953,74.06415557861328,74.83794403076172,43.13608169555664,39.3387451171875,32.121063232421875,30.327489852905273,14.664752006530762,13.02094554901123,1664.6052532598515,1742.6379639642944,1
494,8.512493133544924,4.299867630004884,6.667814254760742,9.678050994873047,4.2953433990478525,4.425426006317139,2.466715335845948,3.9362525939941406,71.50064086914062,64.94485473632811,46.00690841674805,39.25794982910156,4964,4009,20,75.33116912841797,72.09324645996094,33.69138717651367,31.816612243652344,80.81925201416016,75.77818298339844,46.00690841674805,39.25794982910156,33.53196334838867,31.31769371032715,13.595901489257812,12.643877983093262,1624.0071317281906,1637.8742825050213,1
495,4.232751369476318,3.2829923629760738,7.1263861656188965,7.096339702606201,3.2266674041748047,3.212937355041504,1.3382421731948853,3.476752519607544,64.16845703125,74.08343505859375,36.69671630859375,47.02188110351562,728,8806,18,72.71099853515625,67.53096771240234,30.767587661743164,27.75531768798828,76.67902374267578,73.0975112915039,36.69671630859375,47.02188110351562,27.977842330932607,30.62749290466309,17.93359375,14.71469783782959,1688.3837742930787,1730.4889209051125,1
496,7.22290563583374,4.742969036102295,5.034782409667969,7.0980987548828125,2.451537609100342,3.87905502319336,2.394992589950561,2.0017235279083248,71.19673919677734,70.72913360595703,44.8377799987793,46.17205810546875,791,516,28,63.7929573059082,65.03171539306639,24.43254089355469,26.6512451171875,72.59959411621094,71.1806640625,44.8377799987793,46.17205810546875,34.254039764404304,30.87038230895996,13.91301727294922,13.659042358398438,1498.6733025582453,1659.091594445489,1
497,4.816976070404053,9.61255168914795,5.8002753257751465,5.6449832916259775,3.3120689392089844,2.74934196472168,2.4706196784973145,2.126460552215576,73.70793151855469,71.90742492675781,46.87202072143555,46.36106872558594,609,4964,17,64.88006591796875,76.51739501953125,27.73456573486328,29.91377067565918,76.3565444946289,74.8509750366211,46.87202072143555,46.36106872558594,35.328670501708984,32.134353637695305,13.293304443359375,12.802847862243652,1615.2411915818436,1765.271054887472,1
502,5.515699863433838,5.048007488250732,3.6950876712799072,2.0031607151031494,1.272968292236328,1.258544921875,2.6141698360443115,3.582196950912476,69.03263092041016,76.65316009521484,46.86494827270508,49.733642578125,1967,430,29,72.09918975830078,71.9708251953125,24.07130622863769,23.44729042053223,71.28841400146484,72.2440414428711,46.86494827270508,49.733642578125,35.856414794921875,35.38057327270508,11.360690116882324,13.416179656982422,1481.4236355959604,1567.0921438941295,1
509,8.662704467773438,4.943758010864258,8.206412315368652,3.624583959579468,3.4734575748443604,1.580591320991516,4.439467906951903,7.000025272369385,69.62976837158203,73.20679473876953,42.21302795410156,42.47412109375,1181,1967,22,70.97824096679688,68.17914581298828,25.49331474304199,22.769872665405273,68.80684661865234,67.73946380615234,42.21302795410156,42.47412109375,29.68621826171875,32.47943115234375,13.627305030822756,12.490153312683105,1534.8190293799835,1596.3998832437753,1
514,2.509961128234864,7.68408203125,7.754048824310303,4.293631076812743,3.1969316005706787,0.8705810904502869,6.142153263092041,6.1344733238220215,63.27897644042969,79.36661529541016,39.295406341552734,43.85516357421875,684,12205,22,70.69210052490234,66.20476531982422,28.4793758392334,20.56471443176269,72.70620727539062,68.72177886962889,39.295406341552734,43.85516357421875,31.50726127624512,32.73092269897461,12.719566345214846,15.426138877868652,1501.7403525070215,1629.5934574277414,1
515,4.911001682281494,7.9258904457092285,4.193051815032959,8.848326683044434,2.3115017414093018,3.2492477893829346,2.5994999408721924,2.675140380859375,46.6931266784668,66.42829132080078,26.83209800720215,42.59713363647461,1679,1181,37,43.7430419921875,76.29362487792969,17.447357177734375,28.73579216003418,49.91572189331055,71.48116302490234,26.83209800720215,42.59713363647461,21.802152633666992,29.40502166748047,10.666208267211914,13.340351104736328,1560.8446961510047,1593.1951156686014,1
516,2.0958168506622314,0.8098428845405579,12.20103359222412,4.772035121917725,7.104022979736327,1.964256763458252,1.9680429697036743,2.05545973777771,60.28941345214844,63.84503173828125,36.20625305175781,36.49661636352539,763,5981,16,69.95740509033203,71.00037384033203,40.37500762939453,25.543615341186523,83.90045166015625,65.08318328857422,36.20625305175781,36.49661636352539,26.8382625579834,25.34777069091797,16.687185287475586,14.19179916381836,1487.3528878497245,1619.5122612256946,1
517,1.060506820678711,1.3819175958633425,11.03693675994873,4.422362804412842,3.3886950016021733,0.9359685778617859,2.8450243473052983,1.4248570203781128,68.57300567626953,64.14087677001953,43.79191207885742,39.43328094482422,638,875,26,76.12532806396484,68.3033447265625,32.104248046875,21.048315048217773,73.78656005859375,57.97523880004883,43.79191207885742,39.43328094482422,28.47069358825684,25.447023391723643,13.21161937713623,11.479899406433105,1453.1996392235583,1558.690264153171,1
518,4.394100189208984,6.243072032928468,2.2117881774902344,6.366138458251952,2.2117881774902344,2.760869264602661,1.9871245622634888,3.774142026901245,96.00881958007812,70.70976257324219,65.40795135498047,48.54011154174805,3742,1053,19,87.16211700439453,65.83074951171875,27.41033744812012,23.164480209350586,91.0482406616211,69.89408874511719,65.40795135498047,48.54011154174805,44.14658737182617,35.606163024902344,19.491315841674805,11.12344741821289,1483.5023996727843,1537.104184076728,1
519,5.135653018951416,3.907192945480346,9.798885345458984,0.6459387540817261,3.9322903156280518,0.3962584733963013,2.8104114532470703,2.9361677169799805,60.95674514770508,70.6375961303711,44.90669631958008,46.37993240356445,6627,864,15,81.11988067626953,58.02886581420898,35.57012939453125,13.62948226928711,78.90929412841797,52.34345626831055,44.90669631958008,46.37993240356445,34.604843139648445,29.33107185363769,8.734313011169434,9.38290023803711,1367.6560936396256,1606.8394116250793,1
520,2.508652687072754,7.500816345214844,2.7008495330810547,1.7751315832138062,0.910735547542572,0.6288225054740906,1.8715852499008176,2.150232315063477,62.36065292358398,63.7695426940918,40.25705337524414,34.11726760864258,72,3694,28,63.18781661987305,68.62972259521484,18.08591651916504,17.706483840942386,60.659423828125,60.0948600769043,40.25705337524414,34.11726760864258,28.94201850891113,22.90067481994629,13.631492614746096,19.48769760131836,1477.733542407182,1640.2443780665362,1
521,3.5363285541534424,4.399028301239014,8.142738342285156,4.701416492462158,3.056781768798828,1.1650487184524536,3.620854377746582,2.165809631347656,68.80536651611328,74.64077758789062,40.06412124633789,45.30788040161133,9840,661,18,69.34310913085939,64.81577301025389,26.83835411071777,21.977813720703125,74.39898681640625,58.22974014282226,40.06412124633789,45.30788040161133,31.62256622314453,24.53460121154785,15.938072204589846,11.717327117919922,1431.046451893945,1624.0360422665424,1
522,5.418054103851318,18.33502197265625,3.0017616748809814,3.178828001022339,1.3181058168411257,1.2117466926574707,3.077586889266968,7.130378246307372,71.62810516357422,103.3807601928711,40.57301712036133,61.11421585083008,5129,4003,24,71.18521881103516,101.01461029052734,20.79996681213379,24.53518867492676,68.40042877197266,94.57396697998048,40.57301712036133,61.11421585083008,30.3907470703125,50.09160232543945,17.209714889526367,19.947168350219727,1492.0966057417575,1596.202167377246,1
523,8.063465118408201,3.269977569580078,8.486054420471191,4.438346862792969,3.5243952274322514,1.2172064781188965,5.660196781158447,1.192592978477478,65.7884521484375,74.30774688720703,35.98678970336914,52.229248046875,11953,2187,18,65.48580169677734,65.80325317382811,26.268156051635746,20.877243041992188,69.80696868896484,66.24642944335939,35.98678970336914,52.229248046875,28.02155876159668,33.54301071166992,15.517251014709473,11.82617473602295,1464.0386647987616,1533.6543692972355,1
524,2.46270751953125,4.812847137451172,10.85572338104248,7.776679515838622,5.140136241912842,3.571857690811157,1.231353759765625,2.6120681762695312,65.80448913574219,73.68781280517578,40.503604888916016,45.83430862426758,763,516,30,72.90667724609375,69.63016510009766,36.204444885253906,28.618690490722656,78.99501037597656,72.64250183105469,40.503604888916016,45.83430862426758,27.82028961181641,29.12835121154785,14.9702730178833,14.895455360412598,1477.3749100111988,1640.810653772741,1
525,3.3764858245849614,8.153626441955566,7.801333904266357,4.68436861038208,3.756310224533081,2.7880175113677983,1.8065398931503296,7.197856426239014,67.82938385009766,73.27269744873047,43.1729621887207,35.4053840637207,1672,1679,16,75.1627426147461,59.60650634765625,31.75170135498047,21.07997703552246,75.3505859375,66.45005798339844,43.1729621887207,35.4053840637207,29.73335266113281,27.75852394104004,13.865535736083984,17.611555099487305,1548.634323048449,1493.6461665674487,1
526,4.4978766441345215,18.115842819213867,7.917245388031006,1.927681565284729,2.3401966094970703,0.5406999588012695,2.7834129333496094,3.953138589859009,90.29581451416016,68.48294830322266,47.43905639648438,45.56768798828125,13429,655,25,80.12600708007812,72.74993896484375,28.90626335144043,17.211383819580078,83.20065307617188,66.85372161865234,47.43905639648438,45.56768798828125,32.14602279663086,36.948543548583984,22.148366928100586,12.69378662109375,1703.1472983968042,1571.7561151066586,1
527,22.725419998168945,7.775002956390381,4.7176246643066415,3.0879824161529537,1.5206893682479858,1.8038214445114136,3.0997345447540283,4.571403503417969,44.84710693359375,72.03881072998047,31.40250968933105,39.34861373901367,5837,693,17,37.8819580078125,63.79458618164063,12.64949893951416,20.777814865112305,119.5822982788086,64.16123199462889,31.40250968933105,39.34861373901367,18.505355834960934,28.445566177368164,22.0481014251709,14.937851905822756,1343.4205494832165,1455.6598550618912,1
528,3.203061819076538,2.51015305519104,2.697699546813965,10.841843605041504,1.7926868200302124,2.8076276779174805,3.734269857406616,5.758018493652344,70.79011535644531,70.23865509033203,39.08088684082031,41.23078918457031,3996,684,19,64.03635406494139,83.05690002441406,19.73761558532715,32.726341247558594,65.40322113037111,76.96232604980469,39.08088684082031,41.23078918457031,29.03809928894043,30.35255622863769,16.627506256103516,13.883427619934082,1581.0716792284186,1479.6289786170087,1
530,1.4253302812576294,7.880931854248048,7.159311771392822,4.968785762786865,3.702899932861328,1.1893292665481567,3.0971486568450928,5.462532043457031,73.40547943115234,86.27332305908203,41.56069564819336,52.59663009643555,12,12661,17,65.38687133789061,93.50515747070312,27.79547691345215,30.948570251464844,75.65050506591797,86.9792709350586,41.56069564819336,52.59663009643555,30.999595642089844,39.21101379394531,16.855426788330078,16.81968116760254,1458.7383226593215,1667.562681405625,1
531,7.161183834075928,5.166254043579102,6.50806188583374,3.925065279006958,3.057169914245605,1.987648606300354,2.274346113204956,9.14271640777588,70.5905990600586,107.21624755859376,46.99943161010742,63.79868698120117,9521,8152,18,69.49619293212889,92.50833892822266,28.349462509155273,28.46608161926269,74.62395477294922,88.03482055664062,46.99943161010742,63.79868698120117,36.19161987304688,40.59173583984375,10.082877159118652,18.976999282836914,1395.2198259586505,1637.499304043461,1
532,7.624012470245361,4.045351028442384,7.032205104827881,8.371729850769043,1.7583097219467163,2.014209032058716,5.7282891273498535,3.507340669631958,104.06210327148438,95.04808807373048,68.431640625,54.67528915405274,22,745,23,102.71438598632812,102.46381378173828,30.1834716796875,32.72745513916016,94.56817626953124,94.60833740234376,68.431640625,54.67528915405274,48.12823104858398,40.16266250610352,16.256475448608402,21.71822166442871,1486.7066729932394,1791.0369672223817,1
533,5.84511137008667,2.73230528831482,4.160011291503906,5.105660438537598,3.161653757095337,2.3897054195404053,3.1563608646392822,2.968947410583496,101.4947280883789,71.79717254638672,62.69785690307617,43.33245468139648,3742,1576,22,96.13311004638672,75.89057159423828,36.06494522094727,29.459474563598643,105.42418670654295,74.3660888671875,62.69785690307617,43.33245468139648,44.77597427368164,29.95644378662109,24.58326911926269,14.950175285339355,1642.376507669516,1582.1448749624615,1
534,0.2821388244628906,3.263591051101685,9.975055694580078,7.2805562019348145,3.973301649093628,2.518247365951538,2.427825689315796,4.574634552001953,70.58892059326172,71.28793334960938,47.57412338256836,40.86541366577149,638,9840,21,68.83317565917969,69.99158477783203,29.550710678100586,25.96238136291504,69.94406127929689,70.87670135498047,47.57412338256836,40.86541366577149,28.76139831542969,29.78092384338379,11.63195514678955,15.13339138031006,1586.0874510176805,1596.6388554020334,1
535,2.3265902996063232,9.599776268005373,2.8121178150177,14.067203521728516,1.4769994020462036,3.929346799850464,2.5652904510498047,3.2721989154815674,73.95176696777344,66.03384399414061,43.2137451171875,38.091026306152344,72,578,23,62.34293746948242,85.46053314208984,20.043292999267575,37.9042854309082,68.27577209472656,82.65533447265625,43.2137451171875,38.091026306152344,30.099761962890625,29.16302490234375,18.132720947265625,15.588016510009766,1580.0731705155704,1669.3948287617354,1
536,7.935400009155272,5.748882293701173,6.627933979034424,4.666890621185303,3.0535356998443604,2.015212059020996,4.035785675048828,2.17923903465271,65.20466613769531,72.19303894042969,38.48813247680664,40.66159057617188,9521,5129,28,72.61526489257812,71.84070587158203,29.72971153259277,23.181121826171875,70.75994110107422,71.23123168945312,38.48813247680664,40.66159057617188,29.37483787536621,31.07330322265625,11.65539264678955,16.976808547973633,1567.9879619945755,1665.7135094261316,1
537,11.33757781982422,2.7712230682373047,10.304076194763184,6.1316351890563965,2.55831241607666,2.629232883453369,4.1098456382751465,7.321863174438477,89.92366790771484,109.93438720703124,62.63480758666992,56.76408386230469,5837,12,11,101.3014907836914,89.72505950927734,37.45932388305664,29.61788749694824,97.1356430053711,98.05215454101562,62.63480758666992,56.76408386230469,43.05308532714844,41.24338912963867,16.623224258422848,27.19087791442871,1618.1527461459527,1505.0697903215635,1
538,2.633204936981201,1.901507377624512,11.733604431152346,8.291041374206543,4.627579212188722,5.0178866386413565,3.167984962463379,1.6164621114730835,63.26871871948242,68.84378814697266,39.78535079956055,39.30564880371094,1672,763,22,79.8212890625,66.90276336669922,36.63212585449219,32.318233489990234,76.71919250488281,74.00995635986328,39.78535079956055,39.30564880371094,27.45065879821777,25.70824432373047,12.6364107131958,15.983485221862793,1596.0126829278556,1538.4441374123346,1
539,2.844597578048706,2.814629316329956,6.203548908233643,8.626469612121582,3.0940778255462646,3.731706380844116,5.6735358238220215,2.9207098484039307,76.94105529785156,63.22206497192383,40.04967498779297,40.97332000732422,3996,6627,23,72.5722427368164,80.3018569946289,30.02114295959473,34.33904266357422,77.1117172241211,74.9055404663086,40.04967498779297,40.97332000732422,27.83420372009277,29.915456771850586,19.256370544433594,10.651044845581056,1563.619836105933,1522.8485541361554,1
540,4.930570602416992,5.464808940887451,3.449066162109375,8.482635498046875,2.299377202987671,2.6618690490722656,2.3560044765472408,4.368083953857422,93.5257797241211,64.08975219726561,47.99072265625,37.28835678100586,13429,11953,17,67.01786041259766,71.510498046875,21.77849006652832,26.69221496582031,78.29618072509766,64.60593414306639,47.99072265625,37.28835678100586,33.073471069335945,25.4287052154541,23.444223403930664,12.485015869140625,1505.1496688609534,1600.2608155429418,1
541,2.869807481765747,2.5953600406646733,9.197519302368164,10.91071605682373,4.001443862915038,4.264226913452148,6.0278801918029785,2.8426830768585205,79.0222396850586,61.83640670776367,40.26184463500977,37.65059280395508,3996,1672,25,76.98622131347656,74.41114807128906,34.15241241455078,34.25099563598633,82.4002914428711,74.5837631225586,40.26184463500977,37.65059280395508,26.74989891052246,27.65567970275879,21.49798393249512,12.67708969116211,1505.0086950736013,1556.283996474888,1
542,18.37403678894043,0.28376516699790955,11.567916870117188,5.06636905670166,2.9541170597076416,3.1664807796478267,3.855972290039064,2.793690919876098,86.8609390258789,73.9246597290039,60.60637283325195,50.54963684082031,5837,638,23,111.0048828125,63.66439819335938,44.6684684753418,25.103429794311523,109.2398452758789,71.5206069946289,60.60637283325195,50.54963684082031,48.056640625,33.253501892089844,16.514738082885742,13.163677215576172,1556.3950329217246,1545.3136128018725,1
543,2.510182380676269,7.039018154144287,2.6635215282440186,7.0039825439453125,1.8174887895584104,3.0952074527740483,2.6635215282440186,4.659851551055908,76.30890655517578,65.76724243164061,41.774173736572266,39.79996871948242,72,9521,22,60.74037170410156,74.80277252197266,20.604082107543945,30.3619384765625,72.9233627319336,72.21147918701172,41.774173736572266,39.79996871948242,31.14658546447754,29.18651390075684,21.172691345214844,12.663028717041016,1634.052558779014,1701.0557794088531,1
544,4.267874240875243,5.7286033630371085,6.784204483032228,5.498757839202881,4.520419597625732,3.5815346240997314,4.430155754089356,3.928982734680176,81.00527954101562,88.5150146484375,46.10365676879883,43.76286697387695,3742,13429,29,79.58026885986328,74.28877258300781,35.44222640991211,29.00010108947754,85.20213317871094,83.70352172851562,46.10365676879883,43.76286697387695,31.396324157714844,28.97416687011719,18.36357879638672,25.7292537689209,1566.5937862390258,1615.8119042663775,1
545,17.589523315429688,2.108121633529663,10.747832298278807,7.953002452850343,1.9510008096694944,2.4551656246185303,3.8762197494506836,6.0576171875,83.96881103515625,72.19126892089844,60.78080368041992,35.284053802490234,5837,3996,25,115.50090789794922,70.96295166015625,43.7302360534668,25.697784423828125,107.0536880493164,71.25540924072266,60.78080368041992,35.284053802490234,49.19123458862305,24.930185317993164,14.132224082946776,20.627439498901367,1523.2739224573531,1578.3236868194074,1
546,1.8908166885375977,6.37294340133667,4.0604333877563485,5.634615421295166,2.517220497131348,3.3644721508026123,2.0218820571899414,4.0896549224853525,74.94732666015625,81.22879028320312,41.98815536499024,47.79428482055664,72,3742,18,68.23722839355469,73.27639770507812,26.2396297454834,30.28875732421875,78.19599914550781,77.37452697753906,41.98815536499024,47.79428482055664,32.19882202148437,31.233293533325195,19.75754737854004,15.8524751663208,1591.5093168770652,1725.3583667981657,1
547,26.39634895324707,2.6274635791778564,10.065338134765623,3.51767635345459,1.347951889038086,1.5587745904922483,1.9357086420059204,1.4768534898757937,87.5222396850586,104.68184661865234,61.54941940307617,58.60971450805664,5837,72,10,114.35161590576172,93.85006713867188,42.49484252929688,26.11079406738281,111.92279052734376,96.4504165649414,61.54941940307617,58.60971450805664,53.03730773925781,43.14695739746094,16.390642166137695,27.19267463684082,1680.5704408376025,1623.1116127799703,1
548,5.1134467124938965,4.864295959472656,9.835837364196776,3.2045917510986333,2.644020795822144,0.987041711807251,1.3285099267959597,2.417428731918335,73.66165924072266,68.8668212890625,54.78814315795898,43.52284622192383,11522,1092,38,75.66817474365234,69.14997100830078,29.09920310974121,19.595102310180664,74.57649993896484,64.08693695068361,54.78814315795898,43.52284622192383,36.84418869018555,29.96155548095703,8.633105278015138,14.5302734375,1492.906091192312,1611.6545120714236,1
549,10.231783866882324,4.718973159790039,6.1623597145080575,2.8652684688568115,2.964545249938965,1.5264225006103516,1.001897215843201,2.0037500858306885,69.11746215820311,71.0245361328125,43.28419876098633,39.37434768676758,19,7,37,73.59514617919922,70.7328109741211,29.69333648681641,23.0020694732666,77.61308288574219,69.58461761474611,43.28419876098633,39.37434768676758,32.678478240966804,29.49461936950684,15.2412691116333,17.087926864624027,1826.7032872630725,2049.4185723532096,1
550,10.085904121398926,3.744156837463379,5.712914943695068,8.726128578186035,2.31013560295105,2.0637896060943604,0.4084431231021881,1.255738377571106,71.50218200683594,70.26601409912111,47.824462890625,49.68875503540039,19,11522,38,76.88130950927734,69.65147399902344,28.868741989135746,23.40924644470215,77.30899047851562,65.58550262451172,47.824462890625,49.68875503540039,34.43107223510742,33.302101135253906,14.009174346923828,8.874157905578613,1606.888442269803,2054.1846421548307,1
551,6.6180596351623535,5.440595626831055,4.035746574401856,2.34220290184021,1.3760520219802856,0.7152937054634094,1.7910232543945312,2.5633563995361333,76.29000854492188,75.93560791015625,49.17161178588867,41.41301727294922,1092,7,45,73.7822036743164,73.91256713867188,21.511138916015625,21.9469051361084,71.56733703613281,71.5633773803711,49.17161178588867,41.41301727294922,35.22670364379883,30.979721069335927,14.829490661621096,18.63675117492676,1770.8757915441358,1548.7335869112487,1
553,2.073761224746704,5.930492877960205,5.664222717285156,3.1933367252349854,1.7942152023315432,0.6636590957641602,2.0179336071014404,5.696139812469482,65.24038696289061,70.7832260131836,40.71151351928711,43.8961181640625,875,7886,26,68.65767669677734,68.50788116455078,23.78442192077637,20.95661735534668,63.93481063842773,61.63625717163086,40.71151351928711,43.8961181640625,28.98739624023437,30.819047927856445,11.162994384765623,9.860590934753418,1422.8446156795158,1485.3665155159622,1
